asset_type,building_key,tier,band,band_alt,legal_kind,n,n_1,n_low,n_mid,n_high,n_top,max_floor,addr1,addr2,addr3,addr4,place
apartment,d827607dfc321f4bccd09da1a8d5fab865215ce05f513a2147c6c0eb26c685bb,metro,m16_25,le20,dong,225,41,122,50,9,3,20.0,경기도,안산시,단원구,선부동,선부동
apartment,d83634e2f0c52c9850b6450700045c4bef3dd7764bc0a21318f5a3a045356414,metro,le15,le20,dong,275,27,60,98,63,27,10.0,경기도,안양시,만안구,석수동,석수동
apartment,d840c9d75aaf96dae1ab75259c0f409f70e4ae93efb9e118076a15c12d5c902c,other_urban,le15,le20,dong,240,21,42,92,64,21,15.0,경상북도,구미시,봉곡동,,봉곡동
apartment,d8545087a2aec4104e64e5d0436d3d0a99a51032b80cc9dbdd54763fe81133c7,metro,ge26,m21_30,dong,259,5,85,134,32,3,29.0,경기도,시흥시,은행동,,은행동
apartment,d85fea14950fbe2dc35d0d8ba7637560c5a1dc362913efc83b462cf96371922c,metro_city,le15,le20,dong,286,9,59,130,79,9,15.0,울산광역시,중구,약사동,,약사동
apartment,d871b15701a4dada2286fd0142aace2a36f4dad58b6f2b21c042b825ede9b77c,other_urban,le15,le20,dong,80,6,14,23,31,6,14.0,전남광주통합특별시,북구,매곡동,,매곡동
apartment,d878ccdcc0e088e6b567f955be88f5a46c2f4eb24d4ad06452e41c23d423608e,metro,le15,le20,dong,248,16,50,108,55,19,15.0,인천광역시,부평구,산곡동,,산곡동
apartment,d895e575a443c5773f88e03ec10fc9d2e6147651e45fabcdaeb138f791dcdf6b,other_urban,m16_25,m21_30,dong,117,5,35,56,19,2,25.0,경상남도,김해시,부곡동,,부곡동
apartment,d8974c3d003b82c7ee55a87b4c0ceabb2fbec81317b10342613a2b36281e6f20,metro_city,m16_25,m21_30,dong,241,10,71,111,47,2,25.0,대전광역시,유성구,원신흥동,,원신흥동
apartment,d8a6a39f7170f07c6db1c294f37abd4ca56ec257b23d89d473a2c221c3b5f5a7,metro_city,m16_25,le20,dong,114,8,36,38,31,1,17.0,울산광역시,중구,남외동,,남외동
apartment,d8ad9c27351d5c1cd6fc673d07e5ec2f3f5ef23e19a5c8f593692523f1ca8390,metro,m16_25,le20,dong,273,13,55,106,76,23,18.0,경기도,화성시,병점구,반월동,반월동
apartment,d8b5cd882c9e7f9510ff4cf1b15c0a6c3edb68d169b4a61ee79efa37d5999366,metro,m16_25,le20,dong,337,36,140,104,56,1,17.0,경기도,안산시,상록구,본오동,본오동
apartment,d8b7e07bf2796df0d7e5f2a11e3f2b2ade53a674f08567243f84cf1fe16ee738,other_urban,le15,le20,dong,173,15,29,79,47,3,15.0,충청북도,청주시,상당구,용암동,용암동
apartment,d8c53be69725f4c1f9b4fced9b8fc0cd9a4c845961cd43b022a65d03e86cdf9e,other_urban,m16_25,le20,dong,147,10,41,65,28,3,20.0,전남광주통합특별시,서구,내방동,,내방동
apartment,d8d02ae4fa12786b5d491e533395930ce0b6521eeaaddba9603bf670820e0e3f,nonurban,m16_25,le20,myeon,381,15,85,196,81,4,18.0,경상남도,사천시,정동면,,정동면
apartment,d8d2e4b5014b8f095d44af4e971b8dde8f4a41eeeb815733f184de7d9a218b9e,nonurban,ge26,m21_30,myeon,248,11,82,130,23,2,29.0,강원특별자치도,원주시,지정면,,지정면
apartment,d8d6defc4a373b1788b287dd63066bc83f377f0fb26ac4046d520c1432522c92,other_urban,le15,le20,dong,225,17,35,89,71,13,15.0,충청북도,청주시,상당구,용담동,용담동
apartment,d8d835aa13218e7524b815c778c24ec1da70385dee35a866537aceeb4b525640,metro,ge26,m21_30,dong,257,11,112,99,32,3,29.0,경기도,화성시,동탄구,능동,능동
apartment,d8f2c2acb5d970fede67144a0cf54b18b05e140bd19249b9fd3a0c82b39942eb,metro_city,m16_25,m21_30,dong,197,9,61,101,25,1,25.0,울산광역시,남구,신정동,,신정동
apartment,d8fcb5964a7aa315d020cd3038982697acc9dcd81e1efecdc85f1d93f671f25b,other_urban,m16_25,le20,dong,73,5,11,35,19,3,19.0,전남광주통합특별시,남구,진월동,,진월동
apartment,d91cc66f05ff2177c9cafafd7e70dd28b6227ed5ee48b5480173cdf120a66178,metro,m16_25,le20,dong,261,17,86,137,20,1,20.0,경기도,성남시,분당구,분당동,분당동
apartment,d9332732a8cd87ca9a135da953df6e7def71aa053a241bc46d3d2b5e54764900,metro,m16_25,m21_30,dong,307,9,63,130,90,15,25.0,경기도,화성시,동탄구,청계동,청계동
apartment,d94089a3b778743c81c2471fbd4ba0d608ed5cb84fa765be44ef29cbe51f5ec5,other_urban,m16_25,le20,dong,73,6,20,24,20,3,20.0,강원특별자치도,원주시,태장동,,태장동
apartment,d945ff3d09f02cecaa33799505b1c99ec9b83d40064be6ecd1e966704304b823,metro_city,m16_25,le20,dong,102,11,18,35,30,8,17.0,대구광역시,북구,구암동,,구암동
apartment,d94ad65a4a8740d2ec808f86edfbcd8409fd98fa4c803a43eaa772838955a8f3,metro,m16_25,m21_30,dong,312,14,83,146,68,1,25.0,경기도,화성시,동탄구,산척동,산척동
apartment,d94f38d6a24f502f39795a98bff19920d99687eb09b45514d3e9d5431812dcc4,other_urban,m16_25,m21_30,dong,537,27,193,259,55,3,25.0,충청북도,청주시,서원구,개신동,개신동
apartment,d9526b92c3544aecd2bfb846e8d97ca9ea2347ce501c58e57c359746d4de5638,metro,m16_25,m21_30,dong,510,10,121,228,142,9,25.0,경기도,화성시,동탄구,청계동,청계동
apartment,d9537ed4fa603e833cd6c44f0dd7ca4a6eaddffe5982852d9a45eb50e8453ec3,metro_city,m16_25,m21_30,dong,213,6,76,98,31,2,24.0,대구광역시,수성구,황금동,,황금동
apartment,d9568455ea55e8ceac149c0b6cbe123354b0dca600b1834bcfb42aa7df4d50c1,metro_city,le15,le20,dong,119,7,21,46,41,4,15.0,대전광역시,서구,월평동,,월평동
apartment,d974cb21370954adb42c62af29cacc3c061d2c70f4d4659033da9e64f9b79c9d,metro,m16_25,le20,dong,233,9,68,93,58,5,20.0,서울특별시,성북구,하월곡동,,하월곡동
apartment,d97b02e54fdf2a8cb492e68fee01155e9e51720540c9578981bfda538293d90b,metro,m16_25,le20,dong,159,8,52,70,25,4,20.0,서울특별시,양천구,신정동,,신정동
apartment,d97ba1a3459d674622865bfe352aa6c7524f4efaf829cc31d455cd0a732f1b97,metro,ge26,m21_30,dong,543,14,163,262,99,5,26.0,경기도,화성시,병점구,병점동,병점동
apartment,d987f345363213817dfbf77be63b9c214c568d4681ecabcc5e04fae17b17fad2,metro,m16_25,le20,dong,98,6,33,32,25,2,20.0,경기도,의정부시,금오동,,금오동
apartment,d99703cd300c919c263b3dc347e730aaca695f4c99b60a65acad56ecff704102,other_urban,le15,le20,dong,53,9,8,19,12,5,15.0,제주특별자치도,제주시,노형동,,노형동
apartment,d99b5a4ca15f1105da24f7cdcfcf4828fe74e5d065472e254281ccfd58743aac,metro_city,m16_25,m21_30,dong,160,9,45,78,27,1,22.0,대전광역시,서구,가장동,,가장동
apartment,d9a24f8a16a3baab6c3b33075e7c8473eaf850ccbb70b56ab1c143f765a9c92b,nonurban,m16_25,le20,eup,122,12,30,50,25,5,18.0,충청북도,단양군,매포읍,,매포읍
apartment,d9a3670a09e895bf612a136ed23e10a27413e8d0419437bb51bd65279d1086d1,other_urban,m16_25,m21_30,dong,340,13,97,150,75,5,25.0,충청북도,청주시,서원구,사직동,사직동
apartment,d9ac7dfcca690da898c31b00220d976d2b495fb460d66815c743db2c2e08b7c0,other_urban,le15,le20,dong,132,12,20,62,29,9,13.0,제주특별자치도,서귀포시,서호동,,서호동
apartment,d9af25f7e2716941b29c36acde87ceaa4e8377d1b04834357b4baf8d434a6bca,metro_city,ge26,ge31,dong,578,11,192,261,111,3,34.0,대전광역시,동구,용운동,,용운동
apartment,d9cf9b1056699e6c01f040f182588820db3c85057b636f94ddca2e397b72bcb5,nonurban,le15,le20,myeon,127,11,28,50,32,6,15.0,전남광주통합특별시,순천시,해룡면,,해룡면
apartment,d9e3cd5410b074cb870029852917fe9634bd518eb1f675af4c92bcdcb2dcca4e,metro,m16_25,le20,dong,77,5,20,30,19,3,18.0,인천광역시,미추홀구,학익동,,학익동
apartment,d9e93afd69a05ef008bff0e853598d60a255e8d8ecf9197fb16efc479d242c78,metro,m16_25,m21_30,dong,100,7,28,44,19,2,25.0,경기도,화성시,동탄구,산척동,산척동
apartment,d9f3d6354f0fbdd3aa24c54e0f1d4c6a064370d71126e5124317fd3ec2576f9e,other_urban,le15,le20,dong,87,7,18,31,23,8,15.0,경상남도,창원시,진해구,경화동,경화동
apartment,da0edb4032fdef0c9cb5a04718d0f96ba1d81e2270528517bb3724de0a4b7a38,metro_city,le15,le20,dong,89,7,10,44,24,4,15.0,대전광역시,동구,용전동,,용전동
apartment,da16d2d8503f75c1e45246c01a1d3c6e52718cc73e59d9a9b6b63aae287a8a4e,other_urban,le15,le20,dong,50,5,13,16,13,3,12.0,전북특별자치도,익산시,주현동,,주현동
apartment,da189b1169eacb1df47adb5bfe64a18c9afa38e50b7a53b75d6ff75a33a3dd9f,metro,m16_25,le20,dong,386,14,87,168,96,21,20.0,서울특별시,금천구,시흥동,,시흥동
apartment,da1ad3332d1a853d1bc4700e1dab5baf84336b8582e71a2f78393921de523a8d,metro,m16_25,le20,dong,184,7,44,73,49,11,20.0,경기도,양주시,덕정동,,덕정동
apartment,da2df75aacfbf172784e388f874f039f60f62450cbbfb92f53315a20123a5243,metro,m16_25,m21_30,dong,304,17,87,164,33,3,23.0,경기도,파주시,금촌동,,금촌동
apartment,da3184dbd16eed63bfe299ad8918d82b2b901188a0919d4faa6c55a2ca8b56c6,metro_city,le15,le20,dong,177,13,40,70,42,12,10.0,울산광역시,북구,연암동,,연암동
apartment,da48225a1910db2d44dc0a7bc063b316a1b39f1e5b25d8553aded7b965c4f625,other_urban,le15,le20,dong,119,7,22,47,34,9,15.0,전북특별자치도,전주시,덕진구,여의동2가,여의동2가
apartment,da4f766c9fbdcd43da4ba0be3934f8c2970eb7dd19e8e138cb5fab3977b736bd,other_urban,m16_25,le20,dong,125,8,27,61,28,1,20.0,전북특별자치도,전주시,완산구,삼천동1가,삼천동1가
apartment,da5325dcb9dea29867aae35e03b41372379218d69c27fbae105f7dbf7f9496ae,other_urban,m16_25,le20,dong,262,19,78,102,60,3,17.0,전북특별자치도,전주시,덕진구,송천동2가,송천동2가
apartment,da5989567a15e265786ab4cacdca35f29dba84dc6d5912a633664d5909e9e01e,other_urban,le15,le20,dong,104,5,17,53,23,6,15.0,경상남도,창원시,진해구,풍호동,풍호동
apartment,da677ca8e9cc38bb059a98b66b5ffd520ecdefff2051e4098957923edca6cdfd,metro,m16_25,le20,dong,342,20,113,174,33,2,20.0,경기도,부천시,소사구,소사본동,소사본동
apartment,da6f77d7393a1145589f13197935ac40bed1b0d5f4339f10448f17243e5a27df,other_urban,m16_25,le20,dong,214,6,59,98,46,5,20.0,전남광주통합특별시,나주시,빛가람동,,빛가람동
apartment,da8f10962b058738fce9ce093db58746c77a49c59eb70bbf545dd945d7d3b92d,metro,m16_25,m21_30,dong,74,13,31,26,3,1,24.0,경기도,안산시,상록구,사동,사동
apartment,da9973f6e8bbc64b7b7c91e33758f06c4f335aa2fa784e4a28a48cdc7ff3a243,metro_city,m16_25,m21_30,dong,144,5,35,72,30,2,25.0,부산광역시,부산진구,가야동,,가야동
apartment,daa8ad85bc3dcba2aba9d5697e174b9a6845f75cdfd60195f72b84bb976d8f1d,other_urban,m16_25,le20,dong,140,6,37,62,31,4,20.0,전남광주통합특별시,광양시,중동,,중동
apartment,daaa19192c9d186201453e2fe1bf3ccc69988f4c2b805ed44cadc4ed0f6e0738,other_urban,m16_25,le20,dong,217,12,59,80,55,11,18.0,전북특별자치도,군산시,미룡동,,미룡동
apartment,daafae8f203a1d44de15d19205b3817e91f7b17230741b1b84382606f3aba3a0,other_urban,le15,le20,dong,51,5,4,28,13,1,13.0,전남광주통합특별시,서구,농성동,,농성동
apartment,dab499e5c5b1ef48751f70b35d6f4783906eaa63438d7bac7004bcf7278c47eb,other_urban,m16_25,le20,dong,151,6,45,62,31,7,20.0,강원특별자치도,원주시,단구동,,단구동
apartment,dac5f0337cacea0eb965a2c7f75e214b25b77f7df9df2d3a5f0e37aa175bba61,other_urban,le15,le20,dong,120,7,19,51,27,16,15.0,전북특별자치도,김제시,신풍동,,신풍동
apartment,dacfb3ca392de3c189e7cc651f81bdd9a66ea01fc139413d66ec4206fdecc9f9,other_urban,le15,le20,dong,60,5,15,25,13,2,12.0,충청남도,천안시,동남구,안서동,안서동
apartment,dad096ad396c2de94eadccbefba2a157d5e04b0307cc3c3c72b4cafd4d6d11b0,other_urban,le15,le20,dong,125,6,32,50,28,9,15.0,전북특별자치도,익산시,금강동,,금강동
apartment,dad903e1abb94ec56b10676e6076793e1671431cdb967341c62a6b2cae1124c6,metro,le15,le20,dong,53,5,7,25,9,7,10.0,서울특별시,노원구,공릉동,,공릉동
apartment,dadf583888f7f08f7202b6b7d5918380b394d258ae8846a9b38902c86160a955,metro,m16_25,m21_30,dong,143,11,39,57,32,4,22.0,경기도,화성시,병점구,병점동,병점동
apartment,daee864750613f28ecdc6561e50174ca26b1c17716518c772ce2a24ab1975639,metro_city,le15,le20,dong,97,21,0,47,13,16,6.0,울산광역시,남구,옥동,,옥동
apartment,db031ed5df9b78584e9a34f178c36fc9c14b2559e2f56f4c08ce34cda85d0fb1,metro_city,m16_25,m21_30,dong,344,13,66,154,97,14,23.0,울산광역시,중구,우정동,,우정동
apartment,db08fd4a5282a0902c8a8afd46d8f4fafd23c31a63951f62a138f0d18b6ef5c0,metro,m16_25,m21_30,dong,195,6,65,79,42,3,21.0,서울특별시,동대문구,답십리동,,답십리동
apartment,db17eca91aa1e52008a491e9ffa0ce878c7a3e54f0a729e742f4cbc036d36259,other_urban,le15,le20,dong,100,6,29,39,22,4,15.0,강원특별자치도,춘천시,후평동,,후평동
apartment,db1b6f93c10750e546c949876f76b7d1a43b9962c6d425febcc03a420d21e8d1,metro,m16_25,le20,dong,123,8,31,57,24,3,20.0,경기도,수원시,영통구,영통동,영통동
apartment,db2419d73f7a5b6e31420fdbc54eabbe09040cd7675d7e761e411ba48342c3fc,metro,m16_25,le20,eup,92,6,31,44,9,2,17.0,경기도,김포시,양촌읍,,양촌읍
apartment,db297a31ef899358fc2bad01a09d6f0a6a227bdb7d4e4eb65c437d024f4d4498,metro,m16_25,m21_30,dong,187,8,50,93,34,2,24.0,서울특별시,강동구,둔촌동,,둔촌동
apartment,db2e3276167d191a7de8d96c22eca1317bbb7a395e8d0fdd228efd8bd67f6acc,nonurban,m16_25,le20,eup,149,9,25,88,24,3,18.0,전남광주통합특별시,무안군,삼향읍,,삼향읍
apartment,db5090d13a5240ae264b54e84b4cbfb633039ae8bc0cf2e399861b49ab4f7a63,metro,le15,le20,dong,297,13,53,116,91,24,15.0,서울특별시,강서구,가양동,,가양동
apartment,db596c5fd3a3a212b1695befc42fc3dc01459bfc544743bd53d305511715b013,other_urban,m16_25,m21_30,dong,131,9,32,67,21,2,23.0,경상북도,안동시,당북동,,당북동
apartment,db6ead1b1374de9b7c3f937df70cf784b6f929a94a090a26004f8ec4d67c7978,metro,ge26,ge31,dong,332,5,120,149,57,1,32.0,서울특별시,성북구,장위동,,장위동
apartment,db7692d9aea8337e840eed7352abf9ec4b2c89a11cb0d54560e1b5b6c21395e1,metro_city,ge26,m21_30,dong,836,11,220,358,228,19,29.0,대구광역시,달서구,유천동,,유천동
apartment,db9062b5e77d947810e38ee23f166821b410a5eb380642534bc782c910b6f797,metro,le15,le20,dong,154,12,26,70,40,6,15.0,서울특별시,강남구,일원동,,일원동
apartment,db94c6feed5b38185a4038d88ba928f3af13c8af014ecf5472b23824bb766324,metro,m16_25,le20,dong,88,7,22,33,21,5,18.0,경기도,용인시,수지구,풍덕천동,풍덕천동
apartment,db98a9227ebb4670df727e10948b3e06d0344facd4097e3fa270e4518c92326b,metro,m16_25,le20,dong,144,8,45,65,24,2,20.0,경기도,의정부시,금오동,,금오동
apartment,dba1e61d2a9ce07e03295b934fabcc5cdce93e4eef0b342e43ef7136c5721869,nonurban,le15,le20,eup,118,19,0,39,27,33,5.0,충청남도,부여군,부여읍,,부여읍
apartment,dbb465e1904777ef63e8061381eff18c14bf92fabbd20e45f9d627e7ef8380d1,metro_city,m16_25,le20,myeon,267,11,65,118,64,9,20.0,울산광역시,울주군,웅촌면,,웅촌면
apartment,dbb81135e2d5e31c1218a0a54a4424dcfa49edc8857229649ef6d93f8c01ab02,other_urban,le15,le20,dong,118,7,21,55,32,3,15.0,경상남도,거제시,아주동,,아주동
apartment,dbbc1676d03512f72def84608be4d0afaa0674771a50ced105bfa3d329d1700a,metro_city,m16_25,m21_30,dong,191,5,39,97,48,2,25.0,대구광역시,북구,학정동,,학정동
apartment,dbbe2a231289355455c9a2e050a4b9b93078a2f3729b5a2cb7b50d5e09516eba,nonurban,m16_25,le20,eup,192,6,35,88,60,3,20.0,전남광주통합특별시,무안군,일로읍,,일로읍
apartment,dbbfae63ca987b063707b471f4ca284039e63f8214a2b88f24e91d0f3fc49d44,metro,le15,le20,dong,158,8,40,67,36,7,15.0,경기도,안산시,단원구,고잔동,고잔동
apartment,dbc22632d41f8a27ce9731f1234461dbedb43b04e5ea02ba3f3755e7cbfb4e09,sejong,m16_25,m21_30,dong,150,8,54,61,26,1,25.0,세종특별자치시,,보람동,,보람동
apartment,dbcc4e32129182fa93be84358030b92def4e28027936123b1c5bff929bbb1ac0,metro,m16_25,le20,dong,240,6,52,115,63,4,19.0,경기도,하남시,망월동,,망월동
apartment,dbcdf58aa660307be0e90a7ef077374b0207110b4a5f8165650d5c9c4e1245f5,metro,le15,le20,dong,94,5,13,41,26,9,13.0,서울특별시,서초구,서초동,,서초동
apartment,dbd2b310ca7e589c9e0acef0b1b0feda109dbeb90b5e5451dc8b798a0f548d2b,metro,m16_25,m21_30,dong,153,8,41,67,36,1,21.0,서울특별시,성동구,하왕십리동,,하왕십리동
apartment,dbddfd056b419e594f361d5db2a591d95682cb98ec434098dcb05f0a5543e1d4,metro,ge26,m21_30,dong,249,7,72,116,52,2,26.0,경기도,수원시,영통구,이의동,이의동
apartment,dbe871c508e9fea190f4cb080910772e401c0404d34a3658fcd481641a4331e0,metro,le15,le20,dong,78,8,21,29,18,2,12.0,경기도,수원시,권선구,권선동,권선동
apartment,dbea9041b3749552b16989f22105475192778afca0b2e80bb15df3eca940105b,metro_city,le15,le20,eup,132,15,17,52,36,12,15.0,부산광역시,기장군,정관읍,,정관읍
apartment,dbecda60468697919de8b4fd9dedc27c14652d405fe3aac02be369e2a4b765f8,metro_city,le15,le20,dong,264,13,64,116,62,9,15.0,대전광역시,유성구,전민동,,전민동
apartment,dbf03378c3488527b47503ceb37b570bd31b204b7ba1aee0b9fb0b57b0cced14,metro,m16_25,m21_30,dong,116,5,31,48,30,2,25.0,서울특별시,구로구,신도림동,,신도림동
apartment,dbf09592c6cb1285b4dc8e1868f1fbdec3d75b55a3668de524b07cd859f1e076,metro,le15,le20,dong,144,16,32,46,36,14,15.0,경기도,군포시,금정동,,금정동
apartment,dc145b85ec781e55a4a37f6a3b34aecea62bba4fb56204cc074700eedf4c530d,other_urban,m16_25,m21_30,dong,303,9,66,147,72,9,22.0,경상북도,포항시,북구,두호동,두호동
apartment,dc1ee3a3495de07844ed646eb0380c78d7456d675b0813ecbd8ff541462e675e,other_urban,m16_25,le20,dong,95,6,21,45,18,5,18.0,충청북도,청주시,청원구,사천동,사천동
apartment,dc26056dbfc486bdfbdfc44608b068099619a3960779ba07579086bb7fb81d47,metro,le15,le20,dong,130,15,35,54,19,7,10.0,경기도,시흥시,정왕동,,정왕동
apartment,dc37c03e28ff47afd89c5a166c932a4324f044388507f057563429b11989c3b5,other_urban,ge26,ge31,dong,1239,30,351,537,316,5,31.0,경상남도,창원시,마산합포구,월영동,월영동
apartment,dc44b6e529c4f014f50b9f45b6670beb92878f839f66357f9e90b9d358bf77e1,metro,le15,le20,dong,76,7,13,35,12,9,10.0,인천광역시,남동구,서창동,,서창동
apartment,dc57aa9b1c0bd3c1c9afeb552d69268308f82e6a35568b90ad61991541e8e250,nonurban,le15,le20,eup,93,6,20,40,19,8,14.0,전남광주통합특별시,영암군,삼호읍,,삼호읍
apartment,dc5aca27e6a5b4f255eddf9db351f26c76f14438d89c29a295288732d5dba15a,other_urban,le15,le20,dong,78,10,19,25,18,6,15.0,경상북도,상주시,복룡동,,복룡동
apartment,dc72ae01175725b9a1db1b400e681677fdea6d422d71c32bd4ce572b727d35cb,metro_city,m16_25,le20,eup,191,7,51,76,48,9,20.0,울산광역시,울주군,범서읍,,범서읍
apartment,dc898b1b9fa1765de49429d6abe0593e43126d20440b14daab90a191e21bd4de,other_urban,le15,le20,dong,90,24,0,30,16,20,5.0,경상남도,창원시,성산구,내동,내동
apartment,dca1779dd72ad9d68224b5dde971e9b9b7c600c8ff27ed96f05bb49c7960777e,metro,le15,le20,dong,179,14,34,66,46,19,15.0,경기도,오산시,원동,,원동
apartment,dca1c82f104e3ab687e27e2cca59b87c9616fa3e589ed497f5212f309c9a83a1,other_urban,le15,le20,dong,68,17,0,20,11,20,5.0,강원특별자치도,원주시,태장동,,태장동
apartment,dca993e8ca70c3fd7bbc44b5e5fa12203d26b4823a53d3ea58edc0ebb6a83c01,metro,le15,le20,dong,102,6,20,41,28,7,15.0,경기도,수원시,영통구,이의동,이의동
apartment,dcb3b3b1e67d5aaa67963609b1ecf0ef61a88d0c8908dca2ff78c78f0b9165d1,metro,m16_25,m21_30,dong,148,5,50,73,19,1,25.0,경기도,용인시,기흥구,공세동,공세동
apartment,dcee8b85ebcb9d10f4120d32e9e37aaeb146376a01a86cd90436cb160b22d4cf,metro_city,ge26,ge31,dong,720,27,212,357,122,2,36.0,울산광역시,북구,매곡동,,매곡동
apartment,dd0377026bbebf75190a8b76346e6a0922f73a442a2fce0d9be5934fc7c2df3d,metro,le15,le20,dong,147,11,23,68,43,2,15.0,인천광역시,남동구,만수동,,만수동
apartment,dd0e7cfa905eb479e7a4b928fc610339a42a205c145da05bb2bcc7b8754f7ba4,metro,le15,le20,dong,54,5,14,25,8,2,15.0,인천광역시,미추홀구,용현동,,용현동
apartment,dd101d667b68d27736964964e60d0d74a3e15be40719c32c11d3255c47445735,metro_city,m16_25,m21_30,dong,119,6,34,58,20,1,23.0,부산광역시,금정구,구서동,,구서동
apartment,dd1517393326be4c306a331e7103582875d6229a7e1bbc5749184f824ec47fc7,metro,le15,le20,dong,88,16,0,42,14,16,6.0,서울특별시,은평구,갈현동,,갈현동
apartment,dd1849d37cfbff748646fa93422b036973b1f196293656d6adf7a8ccf2bfa739,metro_city,le15,le20,dong,115,10,21,54,24,6,15.0,대전광역시,대덕구,법동,,법동
apartment,dd2fbb2128400ece60ecb021117de818f58ba3f2c97b38983b97a10dce69a239,metro,le15,le20,dong,274,19,49,122,62,22,12.0,서울특별시,양천구,신월동,,신월동
apartment,dd36e5e8a46795c54b638b73849f9c0348eec6cbfb6110087b9118540d858fb8,metro,m16_25,m21_30,dong,259,17,51,116,66,9,22.0,인천광역시,부평구,삼산동,,삼산동
apartment,dd5ee70757d434464c9c95bcfbade9216b7706ff85e78981ca6098f3642aac55,other_urban,le15,le20,dong,79,19,0,34,16,10,5.0,경상북도,상주시,냉림동,,냉림동
apartment,dd5fa7e120475fd11bbf2e10ea19ba197f9cc7b69730860ddcd18e06ff5eb556,metro,le15,le20,dong,210,12,34,82,56,26,15.0,경기도,화성시,병점구,병점동,병점동
apartment,dd758f25a8d1c24328fbd9f646d3d50d5f29a067725c96dfa3ef4a66c0ac5b91,metro_city,le15,le20,dong,50,5,15,17,9,4,15.0,부산광역시,부산진구,부암동,,부암동
