법정동코드,기준연월,시도명,시군구명,읍면동명,리명,계
4421039036,2026-03-31,충청남도,서산시,해미면,응평리,93
4421039037,2026-03-31,충청남도,서산시,해미면,양림리,107
4421039038,2026-03-31,충청남도,서산시,해미면,기지리,248
4421039041,2026-03-31,충청남도,서산시,해미면,저성리,90
4421039042,2026-03-31,충청남도,서산시,해미면,조산리,496
4421040021,2026-03-31,충청남도,서산시,고북면,가구리,445
4421040022,2026-03-31,충청남도,서산시,고북면,신송리,198
4421040023,2026-03-31,충청남도,서산시,고북면,장요리,220
4421040024,2026-03-31,충청남도,서산시,고북면,초록리,160
4421040025,2026-03-31,충청남도,서산시,고북면,용암리,365
4421040026,2026-03-31,충청남도,서산시,고북면,신상리,371
4421040027,2026-03-31,충청남도,서산시,고북면,신정리,1828
4421040028,2026-03-31,충청남도,서산시,고북면,남정리,315
4421040029,2026-03-31,충청남도,서산시,고북면,기포리,547
4421040030,2026-03-31,충청남도,서산시,고북면,양천리,294
4421040031,2026-03-31,충청남도,서산시,고북면,정자리,251
4421040032,2026-03-31,충청남도,서산시,고북면,봉생리,204
4421040033,2026-03-31,충청남도,서산시,고북면,사기리,208
4423010100,2026-03-31,충청남도,논산시,화지동,,2434
4423010200,2026-03-31,충청남도,논산시,반월동,,1191
4423010300,2026-03-31,충청남도,논산시,대교동,,5589
4423010400,2026-03-31,충청남도,논산시,부창동,,4780
4423010500,2026-03-31,충청남도,논산시,취암동,,12312
4423010600,2026-03-31,충청남도,논산시,등화동,,524
4423010700,2026-03-31,충청남도,논산시,지산동,,695
4423010800,2026-03-31,충청남도,논산시,덕지동,,245
4423010900,2026-03-31,충청남도,논산시,내동,,15877
4423011000,2026-03-31,충청남도,논산시,강산동,,4670
4423011100,2026-03-31,충청남도,논산시,관촉동,,417
4423025021,2026-03-31,충청남도,논산시,강경읍,남교리,221
4423025022,2026-03-31,충청남도,논산시,강경읍,동흥리,434
4423025023,2026-03-31,충청남도,논산시,강경읍,북옥리,123
4423025024,2026-03-31,충청남도,논산시,강경읍,서창리,156
4423025025,2026-03-31,충청남도,논산시,강경읍,홍교리,332
4423025026,2026-03-31,충청남도,논산시,강경읍,중앙리,281
4423025027,2026-03-31,충청남도,논산시,강경읍,염천리,117
4423025028,2026-03-31,충청남도,논산시,강경읍,태평리,107
4423025029,2026-03-31,충청남도,논산시,강경읍,대흥리,1511
4423025030,2026-03-31,충청남도,논산시,강경읍,황산리,1263
4423025031,2026-03-31,충청남도,논산시,강경읍,채산리,935
4423025032,2026-03-31,충청남도,논산시,강경읍,산양리,1128
4423025033,2026-03-31,충청남도,논산시,강경읍,채운리,252
4423025321,2026-03-31,충청남도,논산시,연무읍,마산리,917
4423025322,2026-03-31,충청남도,논산시,연무읍,죽평리,132
4423025323,2026-03-31,충청남도,논산시,연무읍,금곡리,723
4423025324,2026-03-31,충청남도,논산시,연무읍,동산리,3045
4423025325,2026-03-31,충청남도,논산시,연무읍,죽본리,191
4423025326,2026-03-31,충청남도,논산시,연무읍,소룡리,216
4423025327,2026-03-31,충청남도,논산시,연무읍,양지리,215
4423025328,2026-03-31,충청남도,논산시,연무읍,마전리,401
4423025329,2026-03-31,충청남도,논산시,연무읍,고내리,564
4423025330,2026-03-31,충청남도,논산시,연무읍,황화정리,514
4423025331,2026-03-31,충청남도,논산시,연무읍,안심리,4414
4423025332,2026-03-31,충청남도,논산시,연무읍,신화리,281
4423025333,2026-03-31,충청남도,논산시,연무읍,봉동리,558
4423031021,2026-03-31,충청남도,논산시,성동면,삼산리,251
4423031022,2026-03-31,충청남도,논산시,성동면,월성리,357
4423031023,2026-03-31,충청남도,논산시,성동면,병촌리,172
4423031024,2026-03-31,충청남도,논산시,성동면,개척리,374
4423031025,2026-03-31,충청남도,논산시,성동면,우곤리,450
4423031026,2026-03-31,충청남도,논산시,성동면,원남리,319
4423031027,2026-03-31,충청남도,논산시,성동면,원북리,322
4423031028,2026-03-31,충청남도,논산시,성동면,정지리,552
4423031029,2026-03-31,충청남도,논산시,성동면,원봉리,517
4423031030,2026-03-31,충청남도,논산시,성동면,화정리,217
4423031031,2026-03-31,충청남도,논산시,성동면,삼호리,77
4423032021,2026-03-31,충청남도,논산시,광석면,신당리,432
4423032022,2026-03-31,충청남도,논산시,광석면,중리,136
4423032023,2026-03-31,충청남도,논산시,광석면,득윤리,355
4423032024,2026-03-31,충청남도,논산시,광석면,갈산리,261
4423032025,2026-03-31,충청남도,논산시,광석면,광리,110
4423032026,2026-03-31,충청남도,논산시,광석면,이사리,258
4423032027,2026-03-31,충청남도,논산시,광석면,산동리,135
4423032028,2026-03-31,충청남도,논산시,광석면,천동리,526
4423032029,2026-03-31,충청남도,논산시,광석면,왕전리,441
4423032030,2026-03-31,충청남도,논산시,광석면,항월리,354
4423032031,2026-03-31,충청남도,논산시,광석면,사월리,260
4423032032,2026-03-31,충청남도,논산시,광석면,율리,264
4423032033,2026-03-31,충청남도,논산시,광석면,오강리,204
4423033021,2026-03-31,충청남도,논산시,노성면,읍내리,421
4423033022,2026-03-31,충청남도,논산시,노성면,두사리,148
4423033023,2026-03-31,충청남도,논산시,노성면,송당리,300
4423033024,2026-03-31,충청남도,논산시,노성면,교촌리,186
4423033025,2026-03-31,충청남도,논산시,노성면,하도리,178
4423033026,2026-03-31,충청남도,논산시,노성면,죽림리,240
4423033027,2026-03-31,충청남도,논산시,노성면,병사리,219
4423033028,2026-03-31,충청남도,논산시,노성면,가곡리,121
4423033029,2026-03-31,충청남도,논산시,노성면,장구리,181
4423033030,2026-03-31,충청남도,논산시,노성면,효죽리,111
4423033031,2026-03-31,충청남도,논산시,노성면,호암리,223
4423033032,2026-03-31,충청남도,논산시,노성면,노티리,145
4423033033,2026-03-31,충청남도,논산시,노성면,구암리,68
4423033034,2026-03-31,충청남도,논산시,노성면,화곡리,76
4423034021,2026-03-31,충청남도,논산시,상월면,신충리,312
4423034022,2026-03-31,충청남도,논산시,상월면,산성리,114
4423034023,2026-03-31,충청남도,논산시,상월면,월오리,308
4423034024,2026-03-31,충청남도,논산시,상월면,지경리,258
4423034025,2026-03-31,충청남도,논산시,상월면,석종리,532
4423034026,2026-03-31,충청남도,논산시,상월면,상도리,331
4423034027,2026-03-31,충청남도,논산시,상월면,대명리,359
4423034028,2026-03-31,충청남도,논산시,상월면,대우리,93
4423034029,2026-03-31,충청남도,논산시,상월면,대촌리,262
4423034030,2026-03-31,충청남도,논산시,상월면,학당리,117
4423034031,2026-03-31,충청남도,논산시,상월면,주곡리,96
4423034032,2026-03-31,충청남도,논산시,상월면,한천리,233
4423034033,2026-03-31,충청남도,논산시,상월면,숙진리,199
4423035021,2026-03-31,충청남도,논산시,부적면,마구평리,613
4423035022,2026-03-31,충청남도,논산시,부적면,덕평리,299
4423035023,2026-03-31,충청남도,논산시,부적면,부황리,168
4423035024,2026-03-31,충청남도,논산시,부적면,외성리,270
4423035025,2026-03-31,충청남도,논산시,부적면,감곡리,160
4423035026,2026-03-31,충청남도,논산시,부적면,충곡리,195
4423035027,2026-03-31,충청남도,논산시,부적면,신풍리,94
4423035029,2026-03-31,충청남도,논산시,부적면,탑정리,194
4423035030,2026-03-31,충청남도,논산시,부적면,신교리,410
4423035031,2026-03-31,충청남도,논산시,부적면,반송리,350
4423035032,2026-03-31,충청남도,논산시,부적면,아호리,237
4423035033,2026-03-31,충청남도,논산시,부적면,부인리,213
4423036021,2026-03-31,충청남도,논산시,연산면,연산리,844
4423036022,2026-03-31,충청남도,논산시,연산면,화악리,212
4423036023,2026-03-31,충청남도,논산시,연산면,천호리,190
4423036024,2026-03-31,충청남도,논산시,연산면,송정리,378
4423036025,2026-03-31,충청남도,논산시,연산면,신암리,231
4423036026,2026-03-31,충청남도,논산시,연산면,청동리,490
4423036027,2026-03-31,충청남도,논산시,연산면,고정리,150
4423036028,2026-03-31,충청남도,논산시,연산면,한전리,489
4423036029,2026-03-31,충청남도,논산시,연산면,임리,124
4423036030,2026-03-31,충청남도,논산시,연산면,관동리,195
4423036031,2026-03-31,충청남도,논산시,연산면,고양리,121
4423036032,2026-03-31,충청남도,논산시,연산면,표정리,386
4423036033,2026-03-31,충청남도,논산시,연산면,덕암리,194
4423036034,2026-03-31,충청남도,논산시,연산면,장전리,354
4423036035,2026-03-31,충청남도,논산시,연산면,백석리,311
4423036036,2026-03-31,충청남도,논산시,연산면,어은리,142
4423036037,2026-03-31,충청남도,논산시,연산면,사포리,126
4423036038,2026-03-31,충청남도,논산시,연산면,송산리,174
4423036039,2026-03-31,충청남도,논산시,연산면,오산리,113
4423036040,2026-03-31,충청남도,논산시,연산면,신양리,335
4423038021,2026-03-31,충청남도,논산시,벌곡면,한삼천리,291
4423038022,2026-03-31,충청남도,논산시,벌곡면,덕목리,65
4423038023,2026-03-31,충청남도,논산시,벌곡면,사정리,117
4423038024,2026-03-31,충청남도,논산시,벌곡면,대덕리,172
4423038025,2026-03-31,충청남도,논산시,벌곡면,검천리,100
4423038026,2026-03-31,충청남도,논산시,벌곡면,덕곡리,184
4423038027,2026-03-31,충청남도,논산시,벌곡면,수락리,218
4423038028,2026-03-31,충청남도,논산시,벌곡면,도산리,216
4423038029,2026-03-31,충청남도,논산시,벌곡면,만목리,101
4423038030,2026-03-31,충청남도,논산시,벌곡면,어곡리,111
4423038031,2026-03-31,충청남도,논산시,벌곡면,조동리,115
4423038032,2026-03-31,충청남도,논산시,벌곡면,조령리,122
4423038033,2026-03-31,충청남도,논산시,벌곡면,신양리,238
4423038034,2026-03-31,충청남도,논산시,벌곡면,양산리,174
4423039021,2026-03-31,충청남도,논산시,양촌면,인천리,527
4423039022,2026-03-31,충청남도,논산시,양촌면,도평리,325
4423039023,2026-03-31,충청남도,논산시,양촌면,임화리,265
4423039024,2026-03-31,충청남도,논산시,양촌면,양촌리,236
4423039025,2026-03-31,충청남도,논산시,양촌면,신기리,234
4423039026,2026-03-31,충청남도,논산시,양촌면,오산리,292
4423039027,2026-03-31,충청남도,논산시,양촌면,채광리,268
4423039028,2026-03-31,충청남도,논산시,양촌면,남산리,237
4423039029,2026-03-31,충청남도,논산시,양촌면,반암리,185
4423039030,2026-03-31,충청남도,논산시,양촌면,산직리,157
4423039031,2026-03-31,충청남도,논산시,양촌면,모촌리,351
4423039032,2026-03-31,충청남도,논산시,양촌면,신흥리,240
4423039033,2026-03-31,충청남도,논산시,양촌면,거사리,1354
4423039034,2026-03-31,충청남도,논산시,양촌면,반곡리,402
4423039035,2026-03-31,충청남도,논산시,양촌면,명암리,195
4423039036,2026-03-31,충청남도,논산시,양촌면,석서리,172
4423039037,2026-03-31,충청남도,논산시,양촌면,중산리,293
4423040021,2026-03-31,충청남도,논산시,가야곡면,육곡리,368
4423040022,2026-03-31,충청남도,논산시,가야곡면,강청리,255
4423040023,2026-03-31,충청남도,논산시,가야곡면,목곡리,181
4423040024,2026-03-31,충청남도,논산시,가야곡면,함적리,155
4423040025,2026-03-31,충청남도,논산시,가야곡면,산노리,279
4423040026,2026-03-31,충청남도,논산시,가야곡면,병암리,129
4423040027,2026-03-31,충청남도,논산시,가야곡면,조정리,39
4423040028,2026-03-31,충청남도,논산시,가야곡면,등리,282
4423040029,2026-03-31,충청남도,논산시,가야곡면,종연리,300
4423040030,2026-03-31,충청남도,논산시,가야곡면,두월리,178
4423040031,2026-03-31,충청남도,논산시,가야곡면,야촌리,268
4423040032,2026-03-31,충청남도,논산시,가야곡면,왕암리,235
4423040033,2026-03-31,충청남도,논산시,가야곡면,삼전리,282
4423040034,2026-03-31,충청남도,논산시,가야곡면,양촌리,83
4423041021,2026-03-31,충청남도,논산시,은진면,연서리,410
4423041022,2026-03-31,충청남도,논산시,은진면,방축리,325
4423041023,2026-03-31,충청남도,논산시,은진면,토양리,261
4423041024,2026-03-31,충청남도,논산시,은진면,시묘리,340
4423041025,2026-03-31,충청남도,논산시,은진면,용산리,324
4423041026,2026-03-31,충청남도,논산시,은진면,교촌리,476
4423041027,2026-03-31,충청남도,논산시,은진면,와야리,704
4423041028,2026-03-31,충청남도,논산시,은진면,남산리,272
4423041029,2026-03-31,충청남도,논산시,은진면,성덕리,201
4423041030,2026-03-31,충청남도,논산시,은진면,성평리,326
4423042021,2026-03-31,충청남도,논산시,채운면,화산리,365
4423042022,2026-03-31,충청남도,논산시,채운면,용화리,381
4423042023,2026-03-31,충청남도,논산시,채운면,우기리,358
4423042024,2026-03-31,충청남도,논산시,채운면,심암리,161
4423042025,2026-03-31,충청남도,논산시,채운면,화정리,234
4423042026,2026-03-31,충청남도,논산시,채운면,삼거리,127
4423042027,2026-03-31,충청남도,논산시,채운면,장화리,106
4423042028,2026-03-31,충청남도,논산시,채운면,야화리,231
4425010100,2026-03-31,충청남도,계룡시,금암동,,7924
4425031021,2026-03-31,충청남도,계룡시,두마면,두계리,5427
4425031022,2026-03-31,충청남도,계룡시,두마면,왕대리,169
4425031023,2026-03-31,충청남도,계룡시,두마면,입암리,120
4425031024,2026-03-31,충청남도,계룡시,두마면,농소리,8283
4425031521,2026-03-31,충청남도,계룡시,엄사면,엄사리,13113
4425031522,2026-03-31,충청남도,계룡시,엄사면,유동리,2601
4425031523,2026-03-31,충청남도,계룡시,엄사면,광석리,192
4425031524,2026-03-31,충청남도,계룡시,엄사면,도곡리,256
4425031525,2026-03-31,충청남도,계룡시,엄사면,향한리,470
4425033021,2026-03-31,충청남도,계룡시,신도안면,남선리,7277
4425033023,2026-03-31,충청남도,계룡시,신도안면,부남리,113
4425033024,2026-03-31,충청남도,계룡시,신도안면,석계리,14
4427010100,2026-03-31,충청남도,당진시,읍내동,,20603
4427010200,2026-03-31,충청남도,당진시,채운동,,11721
